# This file lists the individual Hector runs to be performed for each emissions scenario,,,,,,
# The first two columns (mean, SD) give information about the S distribution used;,,,,,
# `param_set` gives the relevant line number in the S data file;,,,,,,
# `temperature.S`` is the random draw from that distribution;,,,,,,
# and the last (run_number) a sequentially increasing run number, i.e. line number in runset file.,,,,,
type,mean,SD,param_set,temperature.S,run_number,runname_mc
AR5,3,NA,1,2.978,1,rffsps_1
AR5,3,NA,1,2.888,1,rffsps_1
AR5,3,NA,1,2.368,1,rffsps_1
AR5,3,NA,1,2.933,1,rffsps_1
AR5,3,NA,1,3.053,1,rffsps_1
AR5,3,NA,1,1.7,1,rffsps_1
AR5,3,NA,1,3.249,1,rffsps_1
AR5,3,NA,1,2.671,1,rffsps_1
AR5,3,NA,1,3.741,1,rffsps_1
AR5,3,NA,1,3.265,1,rffsps_1
AR5,3,NA,1,2.755,1,rffsps_1
AR5,3,NA,1,7.171,1,rffsps_1
AR5,3,NA,1,2.972,1,rffsps_1
AR5,3,NA,1,3.788,1,rffsps_1
AR5,3,NA,1,2.828,1,rffsps_1
AR5,3,NA,1,1.625,1,rffsps_1
AR5,3,NA,1,1.978,1,rffsps_1
AR5,3,NA,1,4.526,1,rffsps_1
AR5,3,NA,1,4.476,1,rffsps_1
AR5,3,NA,1,4.047,1,rffsps_1
AR5,3,NA,1,3.591,1,rffsps_1
AR5,3,NA,1,4.824,1,rffsps_1
AR5,3,NA,1,3.492,1,rffsps_1
AR5,3,NA,1,2.615,1,rffsps_1
AR5,3,NA,1,2.578,1,rffsps_1
AR5,3,NA,1,3.737,1,rffsps_1
AR5,3,NA,1,3.579,1,rffsps_1
AR5,3,NA,1,1.559,1,rffsps_1
AR5,3,NA,1,3.495,1,rffsps_1
AR5,3,NA,1,3.133,1,rffsps_1
AR5,3,NA,1,1.757,1,rffsps_1
AR5,3,NA,1,3.581,1,rffsps_1
AR5,3,NA,1,3.701,1,rffsps_1
AR5,3,NA,1,2.515,1,rffsps_1
AR5,3,NA,1,1.082,1,rffsps_1
AR5,3,NA,1,2.221,1,rffsps_1
AR5,3,NA,1,2.941,1,rffsps_1
AR5,3,NA,1,2.371,1,rffsps_1
AR5,3,NA,1,1.854,1,rffsps_1
AR5,3,NA,1,4.506,1,rffsps_1
AR5,3,NA,1,0.881,1,rffsps_1
AR5,3,NA,1,2.811,1,rffsps_1
AR5,3,NA,1,2.708,1,rffsps_1
AR5,3,NA,1,2.166,1,rffsps_1
AR5,3,NA,1,3.389,1,rffsps_1
AR5,3,NA,1,7.538,1,rffsps_1
AR5,3,NA,1,3.281,1,rffsps_1
AR5,3,NA,1,3.421,1,rffsps_1
AR5,3,NA,1,3.128,1,rffsps_1
AR5,3,NA,1,5.194,1,rffsps_1
AR5,3,NA,1,2.827,1,rffsps_1
AR5,3,NA,1,4.069,1,rffsps_1
AR5,3,NA,1,1.501,1,rffsps_1
AR5,3,NA,1,0.815,1,rffsps_1
AR5,3,NA,1,3.51,1,rffsps_1
AR5,3,NA,1,1.043,1,rffsps_1
AR5,3,NA,1,2.127,1,rffsps_1
AR5,3,NA,1,9.051,1,rffsps_1
AR5,3,NA,1,4.321,1,rffsps_1
AR5,3,NA,1,5.581,1,rffsps_1
AR5,3,NA,1,4.303,1,rffsps_1
AR5,3,NA,1,2.618,1,rffsps_1
AR5,3,NA,1,3.628,1,rffsps_1
AR5,3,NA,1,3.97,1,rffsps_1
AR5,3,NA,1,4.269,1,rffsps_1
AR5,3,NA,1,2.206,1,rffsps_1
AR5,3,NA,1,2.856,1,rffsps_1
AR5,3,NA,1,2.601,1,rffsps_1
AR5,3,NA,1,2.605,1,rffsps_1
AR5,3,NA,1,2.476,1,rffsps_1
AR5,3,NA,1,4.873,1,rffsps_1
AR5,3,NA,1,1.138,1,rffsps_1
AR5,3,NA,1,1.621,1,rffsps_1
AR5,3,NA,1,3.658,1,rffsps_1
AR5,3,NA,1,1.933,1,rffsps_1
AR5,3,NA,1,4.224,1,rffsps_1
AR5,3,NA,1,2.647,1,rffsps_1
AR5,3,NA,1,1.694,1,rffsps_1
AR5,3,NA,1,3.705,1,rffsps_1
AR5,3,NA,1,1.685,1,rffsps_1
AR5,3,NA,1,1.501,1,rffsps_1
AR5,3,NA,1,5.982,1,rffsps_1
AR5,3,NA,1,3.641,1,rffsps_1
AR5,3,NA,1,2.258,1,rffsps_1
AR5,3,NA,1,0.878,1,rffsps_1
AR5,3,NA,1,3.762,1,rffsps_1
AR5,3,NA,1,2.933,1,rffsps_1
AR5,3,NA,1,5.763,1,rffsps_1
AR5,3,NA,1,1.806,1,rffsps_1
AR5,3,NA,1,4.061,1,rffsps_1
AR5,3,NA,1,3.133,1,rffsps_1
AR5,3,NA,1,2.266,1,rffsps_1
AR5,3,NA,1,2.391,1,rffsps_1
AR5,3,NA,1,1.627,1,rffsps_1
AR5,3,NA,1,1.777,1,rffsps_1
AR5,3,NA,1,3.708,1,rffsps_1
AR5,3,NA,1,3.403,1,rffsps_1
AR5,3,NA,1,1.959,1,rffsps_1
AR5,3,NA,1,1.123,1,rffsps_1
AR5,3,NA,1,5.199,1,rffsps_1
AR5,3,NA,1,3.355,1,rffsps_1
AR5,3,NA,1,1.777,1,rffsps_1
AR5,3,NA,1,2.222,1,rffsps_1
AR5,3,NA,1,4.391,1,rffsps_1
AR5,3,NA,1,1.962,1,rffsps_1
AR5,3,NA,1,2.62,1,rffsps_1
AR5,3,NA,1,7.222,1,rffsps_1
AR5,3,NA,1,3.706,1,rffsps_1
AR5,3,NA,1,2.28,1,rffsps_1
AR5,3,NA,1,2.465,1,rffsps_1
AR5,3,NA,1,3.501,1,rffsps_1
AR5,3,NA,1,3.459,1,rffsps_1
AR5,3,NA,1,5.181,1,rffsps_1
AR5,3,NA,1,2.967,1,rffsps_1
AR5,3,NA,1,2.021,1,rffsps_1
AR5,3,NA,1,2.45,1,rffsps_1
AR5,3,NA,1,4.352,1,rffsps_1
AR5,3,NA,1,2.58,1,rffsps_1
AR5,3,NA,1,3.41,1,rffsps_1
AR5,3,NA,1,2.781,1,rffsps_1
AR5,3,NA,1,1.809,1,rffsps_1
AR5,3,NA,1,3.916,1,rffsps_1
AR5,3,NA,1,2.563,1,rffsps_1
AR5,3,NA,1,5.769,1,rffsps_1
AR5,3,NA,1,4.895,1,rffsps_1
AR5,3,NA,1,2.436,1,rffsps_1
AR5,3,NA,1,3.165,1,rffsps_1
AR5,3,NA,1,6.043,1,rffsps_1
AR5,3,NA,1,4.117,1,rffsps_1
AR5,3,NA,1,1.907,1,rffsps_1
AR5,3,NA,1,2.5,1,rffsps_1
AR5,3,NA,1,1.568,1,rffsps_1
AR5,3,NA,1,2.803,1,rffsps_1
AR5,3,NA,1,4.561,1,rffsps_1
AR5,3,NA,1,1.389,1,rffsps_1
AR5,3,NA,1,2.522,1,rffsps_1
AR5,3,NA,1,2.663,1,rffsps_1
AR5,3,NA,1,3.12,1,rffsps_1
AR5,3,NA,1,6.755,1,rffsps_1
AR5,3,NA,1,3.41,1,rffsps_1
AR5,3,NA,1,3.126,1,rffsps_1
AR5,3,NA,1,3.042,1,rffsps_1
AR5,3,NA,1,4.719,1,rffsps_1
AR5,3,NA,1,2.289,1,rffsps_1
AR5,3,NA,1,2.133,1,rffsps_1
AR5,3,NA,1,1.529,1,rffsps_1
AR5,3,NA,1,1.663,1,rffsps_1
AR5,3,NA,1,4.262,1,rffsps_1
AR5,3,NA,1,7.193,1,rffsps_1
AR5,3,NA,1,3.471,1,rffsps_1
AR5,3,NA,1,3.192,1,rffsps_1
AR5,3,NA,1,1.627,1,rffsps_1
AR5,3,NA,1,1.652,1,rffsps_1
AR5,3,NA,1,4.534,1,rffsps_1
AR5,3,NA,1,4.174,1,rffsps_1
AR5,3,NA,1,4.709,1,rffsps_1
AR5,3,NA,1,2.859,1,rffsps_1
AR5,3,NA,1,3.49,1,rffsps_1
AR5,3,NA,1,2.852,1,rffsps_1
AR5,3,NA,1,1.716,1,rffsps_1
AR5,3,NA,1,1.414,1,rffsps_1
AR5,3,NA,1,7.377,1,rffsps_1
AR5,3,NA,1,4.21,1,rffsps_1
AR5,3,NA,1,2.828,1,rffsps_1
AR5,3,NA,1,3.461,1,rffsps_1
AR5,3,NA,1,1.512,1,rffsps_1
AR5,3,NA,1,6.507,1,rffsps_1
AR5,3,NA,1,2.026,1,rffsps_1
AR5,3,NA,1,4.435,1,rffsps_1
AR5,3,NA,1,1.193,1,rffsps_1
AR5,3,NA,1,3.819,1,rffsps_1
AR5,3,NA,1,3.457,1,rffsps_1
AR5,3,NA,1,2.205,1,rffsps_1
AR5,3,NA,1,2.235,1,rffsps_1
AR5,3,NA,1,5.237,1,rffsps_1
AR5,3,NA,1,3.693,1,rffsps_1
AR5,3,NA,1,1.606,1,rffsps_1
AR5,3,NA,1,1.702,1,rffsps_1
AR5,3,NA,1,7.758,1,rffsps_1
AR5,3,NA,1,5.14,1,rffsps_1
AR5,3,NA,1,1.806,1,rffsps_1
AR5,3,NA,1,4.564,1,rffsps_1
AR5,3,NA,1,1.429,1,rffsps_1
AR5,3,NA,1,5.106,1,rffsps_1
AR5,3,NA,1,3.401,1,rffsps_1
AR5,3,NA,1,3.304,1,rffsps_1
AR5,3,NA,1,2.24,1,rffsps_1
AR5,3,NA,1,1.334,1,rffsps_1
AR5,3,NA,1,7.351,1,rffsps_1
AR5,3,NA,1,4.988,1,rffsps_1
AR5,3,NA,1,3.148,1,rffsps_1
AR5,3,NA,1,2.72,1,rffsps_1
AR5,3,NA,1,3.565,1,rffsps_1
AR5,3,NA,1,2.293,1,rffsps_1
AR5,3,NA,1,5.295,1,rffsps_1
AR5,3,NA,1,3.813,1,rffsps_1
AR5,3,NA,1,1.409,1,rffsps_1
AR5,3,NA,1,5.121,1,rffsps_1
AR5,3,NA,1,4.329,1,rffsps_1
AR5,3,NA,1,2.826,1,rffsps_1
AR5,3,NA,1,3.3,1,rffsps_1
AR5,3,NA,1,0.865,1,rffsps_1
AR5,3,NA,1,3.466,1,rffsps_1
AR5,3,NA,1,1.915,1,rffsps_1
AR5,3,NA,1,3.959,1,rffsps_1
AR5,3,NA,1,4.226,1,rffsps_1
AR5,3,NA,1,4.464,1,rffsps_1
AR5,3,NA,1,4.119,1,rffsps_1
AR5,3,NA,1,3.352,1,rffsps_1
AR5,3,NA,1,3.303,1,rffsps_1
AR5,3,NA,1,3.163,1,rffsps_1
AR5,3,NA,1,1.903,1,rffsps_1
AR5,3,NA,1,3.769,1,rffsps_1
AR5,3,NA,1,3.916,1,rffsps_1
AR5,3,NA,1,2.996,1,rffsps_1
AR5,3,NA,1,1.679,1,rffsps_1
AR5,3,NA,1,1.772,1,rffsps_1
AR5,3,NA,1,2.451,1,rffsps_1
AR5,3,NA,1,4.773,1,rffsps_1
AR5,3,NA,1,2.151,1,rffsps_1
AR5,3,NA,1,3.206,1,rffsps_1
AR5,3,NA,1,2.765,1,rffsps_1
AR5,3,NA,1,2.611,1,rffsps_1
AR5,3,NA,1,2.368,1,rffsps_1
AR5,3,NA,1,3.163,1,rffsps_1
AR5,3,NA,1,1.099,1,rffsps_1
AR5,3,NA,1,4.701,1,rffsps_1
AR5,3,NA,1,1.526,1,rffsps_1
AR5,3,NA,1,2.751,1,rffsps_1
AR5,3,NA,1,6.463,1,rffsps_1
AR5,3,NA,1,2.902,1,rffsps_1
AR5,3,NA,1,1.912,1,rffsps_1
AR5,3,NA,1,4.937,1,rffsps_1
AR5,3,NA,1,3.691,1,rffsps_1
AR5,3,NA,1,2.314,1,rffsps_1
AR5,3,NA,1,3.212,1,rffsps_1
AR5,3,NA,1,4.959,1,rffsps_1
AR5,3,NA,1,4.574,1,rffsps_1
AR5,3,NA,1,5.476,1,rffsps_1
AR5,3,NA,1,1.769,1,rffsps_1
AR5,3,NA,1,3.171,1,rffsps_1
AR5,3,NA,1,3.712,1,rffsps_1
AR5,3,NA,1,1.637,1,rffsps_1
AR5,3,NA,1,5.735,1,rffsps_1
AR5,3,NA,1,3,1,rffsps_1
AR5,3,NA,1,4.556,1,rffsps_1
AR5,3,NA,1,3.503,1,rffsps_1
AR5,3,NA,1,2.845,1,rffsps_1
AR5,3,NA,1,3.333,1,rffsps_1
AR5,3,NA,1,3.482,1,rffsps_1
AR5,3,NA,1,2.148,1,rffsps_1
AR5,3,NA,1,3.305,1,rffsps_1
AR5,3,NA,1,5.225,1,rffsps_1
AR5,3,NA,1,3.289,1,rffsps_1
AR5,3,NA,1,1.823,1,rffsps_1
AR5,3,NA,1,2.092,1,rffsps_1
AR5,3,NA,1,2.024,1,rffsps_1
AR5,3,NA,1,3.782,1,rffsps_1
AR5,3,NA,1,2.962,1,rffsps_1
AR5,3,NA,1,3.299,1,rffsps_1
AR5,3,NA,1,1.009,1,rffsps_1
AR5,3,NA,1,2.318,1,rffsps_1
AR5,3,NA,1,2.359,1,rffsps_1
AR5,3,NA,1,2.107,1,rffsps_1
AR5,3,NA,1,5.512,1,rffsps_1
AR5,3,NA,1,2.583,1,rffsps_1
AR5,3,NA,1,3.632,1,rffsps_1
AR5,3,NA,1,2.577,1,rffsps_1
AR5,3,NA,1,2.87,1,rffsps_1
AR5,3,NA,1,1.448,1,rffsps_1
AR5,3,NA,1,3.593,1,rffsps_1
AR5,3,NA,1,3.089,1,rffsps_1
AR5,3,NA,1,3.936,1,rffsps_1
AR5,3,NA,1,3.562,1,rffsps_1
AR5,3,NA,1,4.8,1,rffsps_1
AR5,3,NA,1,3.524,1,rffsps_1
AR5,3,NA,1,0.673,1,rffsps_1
AR5,3,NA,1,2.634,1,rffsps_1
AR5,3,NA,1,3.536,1,rffsps_1
AR5,3,NA,1,5.207,1,rffsps_1
AR5,3,NA,1,2.731,1,rffsps_1
AR5,3,NA,1,4.423,1,rffsps_1
AR5,3,NA,1,2.514,1,rffsps_1
AR5,3,NA,1,4.081,1,rffsps_1
AR5,3,NA,1,4.344,1,rffsps_1
AR5,3,NA,1,3.041,1,rffsps_1
AR5,3,NA,1,4.426,1,rffsps_1
AR5,3,NA,1,3.877,1,rffsps_1
AR5,3,NA,1,1.924,1,rffsps_1
AR5,3,NA,1,2.131,1,rffsps_1
AR5,3,NA,1,5.231,1,rffsps_1
AR5,3,NA,1,3.833,1,rffsps_1
AR5,3,NA,1,3.28,1,rffsps_1
AR5,3,NA,1,2.451,1,rffsps_1
AR5,3,NA,1,1.994,1,rffsps_1
AR5,3,NA,1,6.321,1,rffsps_1
AR5,3,NA,1,1.714,1,rffsps_1
AR5,3,NA,1,6.775,1,rffsps_1
AR5,3,NA,1,4.06,1,rffsps_1
AR5,3,NA,1,3.074,1,rffsps_1
AR5,3,NA,1,2.251,1,rffsps_1
AR5,3,NA,1,2.342,1,rffsps_1
AR5,3,NA,1,3.283,1,rffsps_1
AR5,3,NA,1,3.054,1,rffsps_1
AR5,3,NA,1,3.703,1,rffsps_1
AR5,3,NA,1,4.172,1,rffsps_1
AR5,3,NA,1,3.342,1,rffsps_1
AR5,3,NA,1,1.039,1,rffsps_1
AR5,3,NA,1,2.934,1,rffsps_1
AR5,3,NA,1,3.104,1,rffsps_1
AR5,3,NA,1,4.617,1,rffsps_1
AR5,3,NA,1,3.62,1,rffsps_1
AR5,3,NA,1,4.006,1,rffsps_1
AR5,3,NA,1,4.144,1,rffsps_1
AR5,3,NA,1,2.838,1,rffsps_1
AR5,3,NA,1,3.735,1,rffsps_1
AR5,3,NA,1,6.325,1,rffsps_1
AR5,3,NA,1,3.58,1,rffsps_1
AR5,3,NA,1,4.472,1,rffsps_1
AR5,3,NA,1,2.426,1,rffsps_1
AR5,3,NA,1,4.195,1,rffsps_1
AR5,3,NA,1,2.848,1,rffsps_1
AR5,3,NA,1,0.472,1,rffsps_1
AR5,3,NA,1,1.696,1,rffsps_1
AR5,3,NA,1,1.704,1,rffsps_1
AR5,3,NA,1,2.256,1,rffsps_1
AR5,3,NA,1,2.511,1,rffsps_1
AR5,3,NA,1,3.883,1,rffsps_1
AR5,3,NA,1,8.888,1,rffsps_1
AR5,3,NA,1,2.177,1,rffsps_1
AR5,3,NA,1,3.245,1,rffsps_1
AR5,3,NA,1,2.884,1,rffsps_1
AR5,3,NA,1,2.618,1,rffsps_1
AR5,3,NA,1,2.862,1,rffsps_1
AR5,3,NA,1,4.802,1,rffsps_1
AR5,3,NA,1,2.242,1,rffsps_1
AR5,3,NA,1,1.57,1,rffsps_1
AR5,3,NA,1,2.245,1,rffsps_1
AR5,3,NA,1,3.235,1,rffsps_1
AR5,3,NA,1,3.665,1,rffsps_1
AR5,3,NA,1,4.827,1,rffsps_1
AR5,3,NA,1,2.149,1,rffsps_1
AR5,3,NA,1,2.498,1,rffsps_1
AR5,3,NA,1,4.383,1,rffsps_1
AR5,3,NA,1,2.548,1,rffsps_1
AR5,3,NA,1,2.101,1,rffsps_1
AR5,3,NA,1,3.646,1,rffsps_1
AR5,3,NA,1,2.674,1,rffsps_1
AR5,3,NA,1,3.406,1,rffsps_1
AR5,3,NA,1,1.516,1,rffsps_1
AR5,3,NA,1,1.557,1,rffsps_1
AR5,3,NA,1,2.564,1,rffsps_1
AR5,3,NA,1,2.453,1,rffsps_1
AR5,3,NA,1,2.952,1,rffsps_1
AR5,3,NA,1,4.208,1,rffsps_1
AR5,3,NA,1,3.459,1,rffsps_1
AR5,3,NA,1,2.357,1,rffsps_1
AR5,3,NA,1,3.937,1,rffsps_1
AR5,3,NA,1,3.854,1,rffsps_1
AR5,3,NA,1,4.615,1,rffsps_1
AR5,3,NA,1,4.959,1,rffsps_1
AR5,3,NA,1,3.054,1,rffsps_1
AR5,3,NA,1,2.372,1,rffsps_1
AR5,3,NA,1,3.359,1,rffsps_1
AR5,3,NA,1,2.944,1,rffsps_1
AR5,3,NA,1,2.578,1,rffsps_1
AR5,3,NA,1,3.302,1,rffsps_1
AR5,3,NA,1,5.313,1,rffsps_1
AR5,3,NA,1,3.642,1,rffsps_1
AR5,3,NA,1,4.132,1,rffsps_1
AR5,3,NA,1,3.979,1,rffsps_1
AR5,3,NA,1,0.98,1,rffsps_1
AR5,3,NA,1,1.831,1,rffsps_1
AR5,3,NA,1,2.493,1,rffsps_1
AR5,3,NA,1,1.821,1,rffsps_1
AR5,3,NA,1,1.295,1,rffsps_1
AR5,3,NA,1,4.294,1,rffsps_1
AR5,3,NA,1,3.565,1,rffsps_1
AR5,3,NA,1,3.924,1,rffsps_1
AR5,3,NA,1,1.41,1,rffsps_1
AR5,3,NA,1,2.362,1,rffsps_1
AR5,3,NA,1,2.606,1,rffsps_1
AR5,3,NA,1,3.936,1,rffsps_1
AR5,3,NA,1,4.009,1,rffsps_1
AR5,3,NA,1,2.443,1,rffsps_1
AR5,3,NA,1,7.279,1,rffsps_1
AR5,3,NA,1,3.671,1,rffsps_1
AR5,3,NA,1,2.516,1,rffsps_1
AR5,3,NA,1,3.319,1,rffsps_1
AR5,3,NA,1,4.055,1,rffsps_1
AR5,3,NA,1,2.499,1,rffsps_1
AR5,3,NA,1,3.264,1,rffsps_1
AR5,3,NA,1,2.869,1,rffsps_1
AR5,3,NA,1,3.161,1,rffsps_1
AR5,3,NA,1,8.521,1,rffsps_1
AR5,3,NA,1,1.864,1,rffsps_1
AR5,3,NA,1,2.168,1,rffsps_1
AR5,3,NA,1,2.883,1,rffsps_1
AR5,3,NA,1,2.842,1,rffsps_1
AR5,3,NA,1,6.511,1,rffsps_1
AR5,3,NA,1,3.328,1,rffsps_1
AR5,3,NA,1,2.205,1,rffsps_1
AR5,3,NA,1,3.307,1,rffsps_1
AR5,3,NA,1,3.586,1,rffsps_1
AR5,3,NA,1,4.117,1,rffsps_1
AR5,3,NA,1,3.223,1,rffsps_1
AR5,3,NA,1,3.235,1,rffsps_1
AR5,3,NA,1,0.418,1,rffsps_1
AR5,3,NA,1,3.796,1,rffsps_1
AR5,3,NA,1,1.283,1,rffsps_1
AR5,3,NA,1,3.831,1,rffsps_1
AR5,3,NA,1,4.214,1,rffsps_1
AR5,3,NA,1,3.503,1,rffsps_1
AR5,3,NA,1,2.978,1,rffsps_1
AR5,3,NA,1,3.82,1,rffsps_1
AR5,3,NA,1,2.633,1,rffsps_1
AR5,3,NA,1,3.71,1,rffsps_1
AR5,3,NA,1,1.342,1,rffsps_1
AR5,3,NA,1,1.52,1,rffsps_1
AR5,3,NA,1,2.934,1,rffsps_1
AR5,3,NA,1,4.831,1,rffsps_1
AR5,3,NA,1,4.011,1,rffsps_1
AR5,3,NA,1,4.774,1,rffsps_1
AR5,3,NA,1,5.928,1,rffsps_1
AR5,3,NA,1,1.863,1,rffsps_1
AR5,3,NA,1,3.917,1,rffsps_1
AR5,3,NA,1,3.136,1,rffsps_1
AR5,3,NA,1,4.399,1,rffsps_1
AR5,3,NA,1,1.813,1,rffsps_1
AR5,3,NA,1,5.298,1,rffsps_1
AR5,3,NA,1,2.477,1,rffsps_1
AR5,3,NA,1,3.437,1,rffsps_1
AR5,3,NA,1,2.742,1,rffsps_1
AR5,3,NA,1,1.371,1,rffsps_1
AR5,3,NA,1,4.126,1,rffsps_1
AR5,3,NA,1,4.894,1,rffsps_1
AR5,3,NA,1,0.66,1,rffsps_1
AR5,3,NA,1,2.482,1,rffsps_1
AR5,3,NA,1,3.518,1,rffsps_1
AR5,3,NA,1,2.803,1,rffsps_1
AR5,3,NA,1,2.066,1,rffsps_1
AR5,3,NA,1,1.441,1,rffsps_1
AR5,3,NA,1,3.116,1,rffsps_1
AR5,3,NA,1,4.164,1,rffsps_1
AR5,3,NA,1,2.919,1,rffsps_1
AR5,3,NA,1,2.601,1,rffsps_1
AR5,3,NA,1,4.914,1,rffsps_1
AR5,3,NA,1,3.076,1,rffsps_1
AR5,3,NA,1,5.074,1,rffsps_1
AR5,3,NA,1,1.866,1,rffsps_1
AR5,3,NA,1,2.661,1,rffsps_1
AR5,3,NA,1,3.895,1,rffsps_1
AR5,3,NA,1,1.512,1,rffsps_1
AR5,3,NA,1,1.735,1,rffsps_1
AR5,3,NA,1,2.874,1,rffsps_1
AR5,3,NA,1,3.153,1,rffsps_1
AR5,3,NA,1,3.945,1,rffsps_1
AR5,3,NA,1,2.562,1,rffsps_1
AR5,3,NA,1,1.008,1,rffsps_1
AR5,3,NA,1,2.624,1,rffsps_1
AR5,3,NA,1,1.616,1,rffsps_1
AR5,3,NA,1,3.47,1,rffsps_1
AR5,3,NA,1,1.457,1,rffsps_1
AR5,3,NA,1,3.233,1,rffsps_1
AR5,3,NA,1,2.117,1,rffsps_1
AR5,3,NA,1,4.732,1,rffsps_1
AR5,3,NA,1,3.442,1,rffsps_1
AR5,3,NA,1,2.889,1,rffsps_1
AR5,3,NA,1,1.725,1,rffsps_1
AR5,3,NA,1,2.11,1,rffsps_1
AR5,3,NA,1,4.284,1,rffsps_1
AR5,3,NA,1,4.152,1,rffsps_1
AR5,3,NA,1,2,1,rffsps_1
AR5,3,NA,1,3.06,1,rffsps_1
AR5,3,NA,1,7.019,1,rffsps_1
AR5,3,NA,1,3.2,1,rffsps_1
AR5,3,NA,1,2.844,1,rffsps_1
AR5,3,NA,1,3.366,1,rffsps_1
AR5,3,NA,1,4.049,1,rffsps_1
AR5,3,NA,1,2.681,1,rffsps_1
AR5,3,NA,1,3.37,1,rffsps_1
AR5,3,NA,1,3.925,1,rffsps_1
AR5,3,NA,1,4.038,1,rffsps_1
AR5,3,NA,1,1.302,1,rffsps_1
AR5,3,NA,1,2.077,1,rffsps_1
AR5,3,NA,1,3.141,1,rffsps_1
AR5,3,NA,1,3.604,1,rffsps_1
AR5,3,NA,1,1.712,1,rffsps_1
AR5,3,NA,1,3.672,1,rffsps_1
AR5,3,NA,1,4.174,1,rffsps_1
AR5,3,NA,1,4.801,1,rffsps_1
AR5,3,NA,1,1.7,1,rffsps_1
AR5,3,NA,1,1.437,1,rffsps_1
AR5,3,NA,1,1.238,1,rffsps_1
AR5,3,NA,1,2.562,1,rffsps_1
AR5,3,NA,1,3.941,1,rffsps_1
AR5,3,NA,1,4.188,1,rffsps_1
AR5,3,NA,1,3.971,1,rffsps_1
AR5,3,NA,1,2.097,1,rffsps_1
AR5,3,NA,1,1.799,1,rffsps_1
AR5,3,NA,1,4.234,1,rffsps_1
AR5,3,NA,1,5.572,1,rffsps_1
AR5,3,NA,1,1.566,1,rffsps_1
AR5,3,NA,1,4.228,1,rffsps_1
AR5,3,NA,1,5.296,1,rffsps_1
AR5,3,NA,1,1.411,1,rffsps_1
AR5,3,NA,1,2.784,1,rffsps_1
AR5,3,NA,1,5.578,1,rffsps_1
AR5,3,NA,1,3.919,1,rffsps_1
AR5,3,NA,1,3.845,1,rffsps_1
AR5,3,NA,1,3.649,1,rffsps_1
AR5,3,NA,1,2.083,1,rffsps_1
AR5,3,NA,1,3.158,1,rffsps_1
AR5,3,NA,1,2.627,1,rffsps_1
AR5,3,NA,1,3.73,1,rffsps_1
AR5,3,NA,1,2.617,1,rffsps_1
AR5,3,NA,1,2.463,1,rffsps_1
AR5,3,NA,1,2.267,1,rffsps_1
AR5,3,NA,1,1.519,1,rffsps_1
AR5,3,NA,1,3.322,1,rffsps_1
AR5,3,NA,1,2.37,1,rffsps_1
AR5,3,NA,1,2.391,1,rffsps_1
AR5,3,NA,1,3.074,1,rffsps_1
AR5,3,NA,1,1.484,1,rffsps_1
AR5,3,NA,1,2.238,1,rffsps_1
AR5,3,NA,1,1.112,1,rffsps_1
AR5,3,NA,1,2.637,1,rffsps_1
AR5,3,NA,1,4.171,1,rffsps_1
AR5,3,NA,1,2.398,1,rffsps_1
AR5,3,NA,1,3.526,1,rffsps_1
AR5,3,NA,1,1.453,1,rffsps_1
AR5,3,NA,1,4.79,1,rffsps_1
AR5,3,NA,1,4.007,1,rffsps_1
AR5,3,NA,1,9.022,1,rffsps_1
AR5,3,NA,1,2.225,1,rffsps_1
AR5,3,NA,1,4.507,1,rffsps_1
AR5,3,NA,1,1.406,1,rffsps_1
AR5,3,NA,1,2.043,1,rffsps_1
AR5,3,NA,1,1.824,1,rffsps_1
AR5,3,NA,1,3.116,1,rffsps_1
AR5,3,NA,1,3.877,1,rffsps_1
AR5,3,NA,1,2.096,1,rffsps_1
AR5,3,NA,1,1.984,1,rffsps_1
AR5,3,NA,1,1.787,1,rffsps_1
AR5,3,NA,1,1.575,1,rffsps_1
AR5,3,NA,1,3.976,1,rffsps_1
AR5,3,NA,1,1.322,1,rffsps_1
AR5,3,NA,1,2.071,1,rffsps_1
AR5,3,NA,1,4.223,1,rffsps_1
AR5,3,NA,1,2.884,1,rffsps_1
AR5,3,NA,1,2.471,1,rffsps_1
AR5,3,NA,1,4.762,1,rffsps_1
AR5,3,NA,1,4.157,1,rffsps_1
AR5,3,NA,1,3.924,1,rffsps_1
AR5,3,NA,1,3.73,1,rffsps_1
AR5,3,NA,1,1.034,1,rffsps_1
AR5,3,NA,1,4.269,1,rffsps_1
AR5,3,NA,1,3.328,1,rffsps_1
AR5,3,NA,1,5.649,1,rffsps_1
AR5,3,NA,1,2.556,1,rffsps_1
AR5,3,NA,1,3.09,1,rffsps_1
AR5,3,NA,1,3.633,1,rffsps_1
AR5,3,NA,1,6.574,1,rffsps_1
AR5,3,NA,1,3.551,1,rffsps_1
AR5,3,NA,1,2.544,1,rffsps_1
AR5,3,NA,1,3.619,1,rffsps_1
AR5,3,NA,1,1.493,1,rffsps_1
AR5,3,NA,1,2.931,1,rffsps_1
AR5,3,NA,1,1.901,1,rffsps_1
AR5,3,NA,1,6.173,1,rffsps_1
AR5,3,NA,1,5.146,1,rffsps_1
AR5,3,NA,1,4.922,1,rffsps_1
AR5,3,NA,1,2.803,1,rffsps_1
AR5,3,NA,1,1.555,1,rffsps_1
AR5,3,NA,1,2.121,1,rffsps_1
AR5,3,NA,1,2.495,1,rffsps_1
